ENDTIME,EVENTS,FG2A,FG2M,FG3A,FG3M,GAMEDATE,GAMEID,NONSHOOTINGFOULSTHATRESULTEDINFTS,OFFENSIVEREBOUNDS,OPPONENT,PERIOD,SHOOTINGFOULSDRAWN,STARTSCOREDIFFERENTIAL,STARTTIME,STARTTYPE,TURNOVERS,DESCRIPTION,URL,HTM,VTM,team
00:00,,0,0,0,0,2001-03-25,20001007,0,0,MEM,4,0,10,00:17,Off At Rim Make,0,,,TOR,MEM,MEM
00:33,"MISS Davis 19' Jump Shot
RAPTORS Rebound
RAPTORS Turnover: Shot Clock (T#14)
",1,0,0,0,2001-03-25,20001007,0,0,MEM,4,0,12,00:57,Off FT Miss,1,MISS Davis 19' Jump Shot,,TOR,MEM,MEM
00:33,"MISS Davis 19' Jump Shot
RAPTORS Rebound
RAPTORS Turnover: Shot Clock (T#14)
",1,0,0,0,2001-03-25,20001007,0,0,MEM,4,0,12,00:57,Off FT Miss,1,RAPTORS Rebound,,TOR,MEM,MEM
00:33,"MISS Davis 19' Jump Shot
RAPTORS Rebound
RAPTORS Turnover: Shot Clock (T#14)
",1,0,0,0,2001-03-25,20001007,0,0,MEM,4,0,12,00:57,Off FT Miss,1,RAPTORS Turnover: Shot Clock (T#14),,TOR,MEM,MEM
00:58,"Carter Lost Ball Turnover (P5.T13): Abdur-Rahim STEAL (2 STL)
",0,0,0,0,2001-03-25,20001007,0,0,MEM,4,0,13,01:16,Off Long Mid-Range Miss,1,Carter Lost Ball Turnover (P5.T13): Abdur-Rahim STEAL (2 STL),,TOR,MEM,MEM
01:29,"MISS Curry 25' 3PT Jump Shot
Davis REBOUND (Off:7 Def:7)
Curry 17' Jump Shot (16 PTS) (Davis 4 AST)
",1,1,1,0,2001-03-25,20001007,0,1,MEM,4,0,11,01:51,Off Long Mid-Range Make,0,MISS Curry 25' 3PT Jump Shot,,TOR,MEM,MEM
01:29,"MISS Curry 25' 3PT Jump Shot
Davis REBOUND (Off:7 Def:7)
Curry 17' Jump Shot (16 PTS) (Davis 4 AST)
",1,1,1,0,2001-03-25,20001007,0,1,MEM,4,0,11,01:51,Off Long Mid-Range Make,0,Davis REBOUND (Off:7 Def:7),,TOR,MEM,MEM
01:29,"MISS Curry 25' 3PT Jump Shot
Davis REBOUND (Off:7 Def:7)
Curry 17' Jump Shot (16 PTS) (Davis 4 AST)
",1,1,1,0,2001-03-25,20001007,0,1,MEM,4,0,11,01:51,Off Long Mid-Range Make,0,Curry 17' Jump Shot (16 PTS) (Davis 4 AST),,TOR,MEM,MEM
02:00,"Clark Lost Ball Turnover (P1.T12): Swift STEAL (2 STL)
",0,0,0,0,2001-03-25,20001007,0,0,MEM,4,0,13,02:19,Off Dead Ball,1,Clark Lost Ball Turnover (P1.T12): Swift STEAL (2 STL),,TOR,MEM,MEM
02:59,"Dickerson S.FOUL (P3.PN)
Curry Free Throw 1 of 2 (13 PTS)
Curry Free Throw 2 of 2 (14 PTS)
",0,0,0,0,2001-03-25,20001007,0,0,MEM,4,1,11,03:10,Off Block,0,Dickerson S.FOUL (P3.PN),,TOR,MEM,MEM
02:59,"Dickerson S.FOUL (P3.PN)
Curry Free Throw 1 of 2 (13 PTS)
Curry Free Throw 2 of 2 (14 PTS)
",0,0,0,0,2001-03-25,20001007,0,0,MEM,4,1,11,03:10,Off Block,0,Curry Free Throw 1 of 2 (13 PTS),,TOR,MEM,MEM
02:59,"Dickerson S.FOUL (P3.PN)
Curry Free Throw 1 of 2 (13 PTS)
Curry Free Throw 2 of 2 (14 PTS)
",0,0,0,0,2001-03-25,20001007,0,0,MEM,4,1,11,03:10,Off Block,0,Curry Free Throw 2 of 2 (14 PTS),,TOR,MEM,MEM
03:17,"MISS Davis 16' Jump Shot
Abdur-Rahim REBOUND (Off:1 Def:9)
",1,0,0,0,2001-03-25,20001007,0,0,MEM,4,0,11,03:37,Off Long Mid-Range Miss,0,MISS Davis 16' Jump Shot,,TOR,MEM,MEM
03:17,"MISS Davis 16' Jump Shot
Abdur-Rahim REBOUND (Off:1 Def:9)
",1,0,0,0,2001-03-25,20001007,0,0,MEM,4,0,11,03:37,Off Long Mid-Range Miss,0,Abdur-Rahim REBOUND (Off:1 Def:9),,TOR,MEM,MEM
04:06,"Davis  Slam Dunk (13 PTS) (Carter 6 AST)
",1,1,0,0,2001-03-25,20001007,0,0,MEM,4,0,9,04:22,Off Short Mid-Range Make,0,Davis  Slam Dunk (13 PTS) (Carter 6 AST),,TOR,MEM,MEM
04:35,"Williams 13' Jump Shot (11 PTS) (Curry 1 AST)
",1,1,0,0,2001-03-25,20001007,0,0,MEM,4,0,9,04:58,Off At Rim Make,0,Williams 13' Jump Shot (11 PTS) (Curry 1 AST),,TOR,MEM,MEM
05:16,"Swift P.FOUL (P2.T4)
MISS Curry 26' 3PT Jump Shot
Carter REBOUND (Off:3 Def:4)
Dickerson L.B.FOUL (P2.PN)
Carter Free Throw 1 of 2 (23 PTS)
Carter Free Throw 2 of 2 (24 PTS)
",0,0,1,0,2001-03-25,20001007,1,1,MEM,4,0,9,05:42,Off Long Mid-Range Miss,0,Swift P.FOUL (P2.T4),,TOR,MEM,MEM
05:16,"Swift P.FOUL (P2.T4)
MISS Curry 26' 3PT Jump Shot
Carter REBOUND (Off:3 Def:4)
Dickerson L.B.FOUL (P2.PN)
Carter Free Throw 1 of 2 (23 PTS)
Carter Free Throw 2 of 2 (24 PTS)
",0,0,1,0,2001-03-25,20001007,1,1,MEM,4,0,9,05:42,Off Long Mid-Range Miss,0,MISS Curry 26' 3PT Jump Shot,,TOR,MEM,MEM
05:16,"Swift P.FOUL (P2.T4)
MISS Curry 26' 3PT Jump Shot
Carter REBOUND (Off:3 Def:4)
Dickerson L.B.FOUL (P2.PN)
Carter Free Throw 1 of 2 (23 PTS)
Carter Free Throw 2 of 2 (24 PTS)
",0,0,1,0,2001-03-25,20001007,1,1,MEM,4,0,9,05:42,Off Long Mid-Range Miss,0,Carter REBOUND (Off:3 Def:4),,TOR,MEM,MEM
05:16,"Swift P.FOUL (P2.T4)
MISS Curry 26' 3PT Jump Shot
Carter REBOUND (Off:3 Def:4)
Dickerson L.B.FOUL (P2.PN)
Carter Free Throw 1 of 2 (23 PTS)
Carter Free Throw 2 of 2 (24 PTS)
",0,0,1,0,2001-03-25,20001007,1,1,MEM,4,0,9,05:42,Off Long Mid-Range Miss,0,Dickerson L.B.FOUL (P2.PN),,TOR,MEM,MEM
05:16,"Swift P.FOUL (P2.T4)
MISS Curry 26' 3PT Jump Shot
Carter REBOUND (Off:3 Def:4)
Dickerson L.B.FOUL (P2.PN)
Carter Free Throw 1 of 2 (23 PTS)
Carter Free Throw 2 of 2 (24 PTS)
",0,0,1,0,2001-03-25,20001007,1,1,MEM,4,0,9,05:42,Off Long Mid-Range Miss,0,Carter Free Throw 1 of 2 (23 PTS),,TOR,MEM,MEM
05:16,"Swift P.FOUL (P2.T4)
MISS Curry 26' 3PT Jump Shot
Carter REBOUND (Off:3 Def:4)
Dickerson L.B.FOUL (P2.PN)
Carter Free Throw 1 of 2 (23 PTS)
Carter Free Throw 2 of 2 (24 PTS)
",0,0,1,0,2001-03-25,20001007,1,1,MEM,4,0,9,05:42,Off Long Mid-Range Miss,0,Carter Free Throw 2 of 2 (24 PTS),,TOR,MEM,MEM
06:10,"Abdur-Rahim P.FOUL (P4.T3)
Carter 20' Jump Shot (22 PTS)
",1,1,0,0,2001-03-25,20001007,0,0,MEM,4,0,7,06:32,Off Dead Ball,0,Abdur-Rahim P.FOUL (P4.T3),,TOR,MEM,MEM
