index,ENDTIME,EVENTS,FG2A,FG2M,FG3A,FG3M,GAMEDATE,GAMEID,NONSHOOTINGFOULSTHATRESULTEDINFTS,OFFENSIVEREBOUNDS,OPPONENT,PERIOD,SHOOTINGFOULSDRAWN,STARTSCOREDIFFERENTIAL,STARTTIME,STARTTYPE,TURNOVERS,DESCRIPTION,URL,HTM,VTM,team,TEAM_ID,Year,start_seconds,end_seconds,mid_seconds,players_on,opp_players_on,season
90731,03:20,"Mykhailiuk P.FOUL (P1.T2) (E.Dalen)
Neto 9' Floating Jump Shot (2 PTS)
",1,1,0,0,2021-10-20,22100006,0,0,TOR,1,0,2,03:46,Off Timeout,0,Neto 9' Floating Jump Shot (2 PTS),https://videos.nba.com/nba/pbp/media/2021/10/20/0022100006/109/cb95a7e9-a14d-74ae-0561-9487322cb3e7_960x540.mp4,TOR,WAS,WAS,1610612764,2021,494,520,507.0,202722|203526|1626149|1628988|1630166,203920|1627832|1629004|1629018|1630567,2021-22
90630,05:52,"Birch P.FOUL (P2.T4) (J.Butler)
MISS Beal 26' 3PT Pullup Jump Shot
Trent Jr. REBOUND (Off:0 Def:1)
",0,0,1,0,2021-10-20,22100006,0,0,TOR,3,0,25,06:05,Off Arc 3 Miss,0,MISS Beal 26' 3PT Pullup Jump Shot,https://videos.nba.com/nba/pbp/media/2021/10/20/0022100006/453/a72ca114-c303-3550-ca04-4803e6d377a3_960x540.mp4,TOR,WAS,WAS,1610612764,2021,1795,1808,1801.5,203078|203526|1626149|1628398|1630166,203920|1627832|1628384|1629018|1630567,2021-22
90631,05:52,"Birch P.FOUL (P2.T4) (J.Butler)
MISS Beal 26' 3PT Pullup Jump Shot
Trent Jr. REBOUND (Off:0 Def:1)
",0,0,1,0,2021-10-20,22100006,0,0,TOR,3,0,25,06:05,Off Arc 3 Miss,0,Trent Jr. REBOUND (Off:0 Def:1),https://videos.nba.com/nba/pbp/media/2021/10/20/0022100006/454/6eea5753-d389-fd72-6589-3aababc29250_960x540.mp4,TOR,WAS,WAS,1610612764,2021,1795,1808,1801.5,203078|203526|1626149|1628398|1630166,203920|1627832|1628384|1629018|1630567,2021-22
90632,06:28,"Avdija 26' 3PT Jump Shot (6 PTS) (Beal 4 AST)
",0,0,1,1,2021-10-20,22100006,0,0,TOR,3,0,22,06:43,Off At Rim Make,0,Avdija 26' 3PT Jump Shot (6 PTS) (Beal 4 AST),https://videos.nba.com/nba/pbp/media/2021/10/20/0022100006/445/d5562006-7a4a-d314-d403-8b2435f2cfa8_960x540.mp4,TOR,WAS,WAS,1610612764,2021,1757,1772,1764.5,203078|203526|1628398|1629655|1630166,203920|1627832|1628384|1629018|1630567,2021-22
90633,06:59,"VanVleet S.FOUL (P1.T3) (B.Kennedy)
MISS Gafford Free Throw 1 of 2
Wizards Rebound
Gafford Free Throw 2 of 2 (6 PTS)
",0,0,0,0,2021-10-20,22100006,0,0,TOR,3,1,23,07:16,Off At Rim Make,0,VanVleet S.FOUL (P1.T3) (B.Kennedy),,TOR,WAS,WAS,1610612764,2021,1724,1741,1732.5,203078|203484|203915|1628398|1629655,201609|203920|1627832|1628384|1630567,2021-22
90634,06:59,"VanVleet S.FOUL (P1.T3) (B.Kennedy)
MISS Gafford Free Throw 1 of 2
Wizards Rebound
Gafford Free Throw 2 of 2 (6 PTS)
",0,0,0,0,2021-10-20,22100006,0,0,TOR,3,1,23,07:16,Off At Rim Make,0,MISS Gafford Free Throw 1 of 2,,TOR,WAS,WAS,1610612764,2021,1724,1741,1732.5,203078|203484|203915|1628398|1629655,201609|203920|1627832|1628384|1630567,2021-22
90635,06:59,"VanVleet S.FOUL (P1.T3) (B.Kennedy)
MISS Gafford Free Throw 1 of 2
Wizards Rebound
Gafford Free Throw 2 of 2 (6 PTS)
",0,0,0,0,2021-10-20,22100006,0,0,TOR,3,1,23,07:16,Off At Rim Make,0,Wizards Rebound,,TOR,WAS,WAS,1610612764,2021,1724,1741,1732.5,203078|203484|203915|1628398|1629655,201609|203920|1627832|1628384|1630567,2021-22
90637,07:37,"Birch S.FOUL (P1.T2) (J.Butler)
Beal Free Throw 1 of 2 (14 PTS)
Beal Free Throw 2 of 2 (15 PTS)
",0,0,0,0,2021-10-20,22100006,0,0,TOR,3,1,23,07:45,Off Steal,0,Birch S.FOUL (P1.T2) (J.Butler),,TOR,WAS,WAS,1610612764,2021,1695,1703,1699.0,203078|203484|203915|1628398|1629655,201609|203920|1627832|1628384|1630567,2021-22
90638,07:37,"Birch S.FOUL (P1.T2) (J.Butler)
Beal Free Throw 1 of 2 (14 PTS)
Beal Free Throw 2 of 2 (15 PTS)
",0,0,0,0,2021-10-20,22100006,0,0,TOR,3,1,23,07:45,Off Steal,0,Beal Free Throw 1 of 2 (14 PTS),,TOR,WAS,WAS,1610612764,2021,1695,1703,1699.0,203078|203484|203915|1628398|1629655,201609|203920|1627832|1628384|1630567,2021-22
90639,07:37,"Birch S.FOUL (P1.T2) (J.Butler)
Beal Free Throw 1 of 2 (14 PTS)
Beal Free Throw 2 of 2 (15 PTS)
",0,0,0,0,2021-10-20,22100006,0,0,TOR,3,1,23,07:45,Off Steal,0,Beal Free Throw 2 of 2 (15 PTS),,TOR,WAS,WAS,1610612764,2021,1695,1703,1699.0,203078|203484|203915|1628398|1629655,201609|203920|1627832|1628384|1630567,2021-22
90640,07:51,"MISS Caldwell-Pope 26' 3PT Jump Shot
Anunoby REBOUND (Off:4 Def:6)
",0,0,1,0,2021-10-20,22100006,0,0,TOR,3,0,23,07:59,Off Steal,0,MISS Caldwell-Pope 26' 3PT Jump Shot,https://videos.nba.com/nba/pbp/media/2021/10/20/0022100006/422/9d222a8d-7cb5-1156-9a1f-46b91b1c3270_960x540.mp4,TOR,WAS,WAS,1610612764,2021,1681,1689,1685.0,203078|203484|203915|1628398|1629655,201609|203920|1627832|1628384|1630567,2021-22
90641,07:51,"MISS Caldwell-Pope 26' 3PT Jump Shot
Anunoby REBOUND (Off:4 Def:6)
",0,0,1,0,2021-10-20,22100006,0,0,TOR,3,0,23,07:59,Off Steal,0,Anunoby REBOUND (Off:4 Def:6),https://videos.nba.com/nba/pbp/media/2021/10/20/0022100006/423/acd5a5ee-369c-5fde-b408-7bbba88fe97f_960x540.mp4,TOR,WAS,WAS,1610612764,2021,1681,1689,1685.0,203078|203484|203915|1628398|1629655,201609|203920|1627832|1628384|1630567,2021-22
90642,08:24,"Dinwiddie OFF.Foul (P3) (J.Butler)
Dinwiddie Offensive Foul Turnover (P3.T15)
",0,0,0,0,2021-10-20,22100006,0,0,TOR,3,0,23,08:29,Off Short Mid-Range Miss,1,Dinwiddie OFF.Foul (P3) (J.Butler),,TOR,WAS,WAS,1610612764,2021,1651,1656,1653.5,203078|203484|203915|1628398|1629655,201609|203920|1627832|1628384|1630567,2021-22
90643,08:24,"Dinwiddie OFF.Foul (P3) (J.Butler)
Dinwiddie Offensive Foul Turnover (P3.T15)
",0,0,0,0,2021-10-20,22100006,0,0,TOR,3,0,23,08:29,Off Short Mid-Range Miss,1,Dinwiddie Offensive Foul Turnover (P3.T15),https://videos.nba.com/nba/pbp/media/2021/10/20/0022100006/417/bc19bd9a-5f99-b024-c466-14272919ce6d_960x540.mp4,TOR,WAS,WAS,1610612764,2021,1651,1656,1653.5,203078|203484|203915|1628398|1629655,201609|203920|1627832|1628384|1630567,2021-22
90644,08:46,"Kuzma Out of Bounds - Bad Pass Turnover Turnover (P3.T14)
",0,0,0,0,2021-10-20,22100006,0,0,TOR,3,0,23,09:13,Off Dead Ball,1,Kuzma Out of Bounds - Bad Pass Turnover Turnover (P3.T14),https://videos.nba.com/nba/pbp/media/2021/10/20/0022100006/412/49a135ad-f86f-3b00-b3e4-83e8eff177dd_960x540.mp4,TOR,WAS,WAS,1610612764,2021,1607,1634,1620.5,203078|203484|203915|1628398|1629655,201609|1627832|1628384|1630173|1630567,2021-22
90645,09:17,"VanVleet STEAL (1 STL): Gafford Lost Ball Turnover (P1.T13)
",0,0,0,0,2021-10-20,22100006,0,0,TOR,3,0,23,09:25,Off At Rim Miss,1,VanVleet STEAL (1 STL): Gafford Lost Ball Turnover (P1.T13),https://videos.nba.com/nba/pbp/media/2021/10/20/0022100006/406/cf12ea7b-86f3-1938-e08f-9d3ccdfc33e1_960x540.mp4,TOR,WAS,WAS,1610612764,2021,1595,1603,1599.0,203078|203484|203915|1628398|1629655,201609|1627832|1628384|1630173|1630567,2021-22
90646,09:48,"Achiuwa S.FOUL (P4.T1) (J.Butler)
Dinwiddie Free Throw 1 of 2 (12 PTS)
Dinwiddie Free Throw 2 of 2 (13 PTS)
",0,0,0,0,2021-10-20,22100006,0,0,TOR,3,1,21,10:06,Off Dead Ball,0,Achiuwa S.FOUL (P4.T1) (J.Butler),,TOR,WAS,WAS,1610612764,2021,1554,1572,1563.0,203078|203484|203915|1628398|1629655,201609|1627832|1628384|1630173|1630567,2021-22
90647,09:48,"Achiuwa S.FOUL (P4.T1) (J.Butler)
Dinwiddie Free Throw 1 of 2 (12 PTS)
Dinwiddie Free Throw 2 of 2 (13 PTS)
",0,0,0,0,2021-10-20,22100006,0,0,TOR,3,1,21,10:06,Off Dead Ball,0,Dinwiddie Free Throw 1 of 2 (12 PTS),,TOR,WAS,WAS,1610612764,2021,1554,1572,1563.0,203078|203484|203915|1628398|1629655,201609|1627832|1628384|1630173|1630567,2021-22
90648,09:48,"Achiuwa S.FOUL (P4.T1) (J.Butler)
Dinwiddie Free Throw 1 of 2 (12 PTS)
Dinwiddie Free Throw 2 of 2 (13 PTS)
",0,0,0,0,2021-10-20,22100006,0,0,TOR,3,1,21,10:06,Off Dead Ball,0,Dinwiddie Free Throw 2 of 2 (13 PTS),,TOR,WAS,WAS,1610612764,2021,1554,1572,1563.0,203078|203484|203915|1628398|1629655,201609|1627832|1628384|1630173|1630567,2021-22
90649,10:07,"MISS Beal 9' Fadeaway Jumper
Achiuwa REBOUND (Off:2 Def:3)
",1,0,0,0,2021-10-20,22100006,0,0,TOR,3,0,21,10:24,Off At Rim Make,0,MISS Beal 9' Fadeaway Jumper,https://videos.nba.com/nba/pbp/media/2021/10/20/0022100006/389/ff92b854-bee7-fdff-f294-c2357b53834b_960x540.mp4,TOR,WAS,WAS,1610612764,2021,1536,1553,1544.5,203078|203484|203915|1628398|1629655,201609|1627832|1628384|1630173|1630567,2021-22
90650,10:07,"MISS Beal 9' Fadeaway Jumper
Achiuwa REBOUND (Off:2 Def:3)
",1,0,0,0,2021-10-20,22100006,0,0,TOR,3,0,21,10:24,Off At Rim Make,0,Achiuwa REBOUND (Off:2 Def:3),https://videos.nba.com/nba/pbp/media/2021/10/20/0022100006/390/4a3a3a63-1209-cb2b-0153-c27cd5457618_960x540.mp4,TOR,WAS,WAS,1610612764,2021,1536,1553,1544.5,203078|203484|203915|1628398|1629655,201609|1627832|1628384|1630173|1630567,2021-22
90651,10:45,"MISS Kuzma 24' 3PT Jump Shot
Dragic REBOUND (Off:0 Def:3)
",0,0,1,0,2021-10-20,22100006,0,0,TOR,3,0,23,11:07,Off FT Make,0,MISS Kuzma 24' 3PT Jump Shot,https://videos.nba.com/nba/pbp/media/2021/10/20/0022100006/383/f0c4094f-ebf3-aafc-52a1-8660ce16c3eb_960x540.mp4,TOR,WAS,WAS,1610612764,2021,1493,1515,1504.0,203078|203484|203915|1628398|1629655,201609|1627832|1628384|1630173|1630567,2021-22
90629,05:52,"Birch P.FOUL (P2.T4) (J.Butler)
MISS Beal 26' 3PT Pullup Jump Shot
Trent Jr. REBOUND (Off:0 Def:1)
",0,0,1,0,2021-10-20,22100006,0,0,TOR,3,0,25,06:05,Off Arc 3 Miss,0,Birch P.FOUL (P2.T4) (J.Butler),,TOR,WAS,WAS,1610612764,2021,1795,1808,1801.5,203078|203526|1626149|1628398|1630166,203920|1627832|1628384|1629018|1630567,2021-22
90652,10:45,"MISS Kuzma 24' 3PT Jump Shot
Dragic REBOUND (Off:0 Def:3)
",0,0,1,0,2021-10-20,22100006,0,0,TOR,3,0,23,11:07,Off FT Make,0,Dragic REBOUND (Off:0 Def:3),https://videos.nba.com/nba/pbp/media/2021/10/20/0022100006/384/21e44afc-1d5c-2520-4b94-604b0f0e01c7_960x540.mp4,TOR,WAS,WAS,1610612764,2021,1493,1515,1504.0,203078|203484|203915|1628398|1629655,201609|1627832|1628384|1630173|1630567,2021-22
90628,05:13,"VanVleet STEAL (2 STL): Beal Bad Pass Turnover (P2.T16)
",0,0,0,0,2021-10-20,22100006,0,0,TOR,3,0,25,05:16,Off At Rim Miss,1,VanVleet STEAL (2 STL): Beal Bad Pass Turnover (P2.T16),https://videos.nba.com/nba/pbp/media/2021/10/20/0022100006/463/a114f908-8161-de8b-c022-f99487436f23_960x540.mp4,TOR,WAS,WAS,1610612764,2021,1844,1847,1845.5,203078|203526|1626149|1628398|1630166,203920|1627832|1628384|1629018|1630567,2021-22
