actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,game_id,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,clock_seconds,period_start_seconds,seconds_into_period,game_seconds
36,PT09M10.00S,2025-03-27T23:46:00.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,11.12023653088042,54.65686274509803,1610612748,2,6,2025-03-27T23:53:22Z,350000,False,-23.0,52.0,1,left,MISS A. Burks driving floating Shot - blocked,"[202692, 1630249]",22401062,1610612748,MIA,driving floating,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,Krejčí,1630249.0,550.0,0,170.0,170.0
41,PT08M28.00S,2025-03-27T23:46:42.2Z,1,REGULAR,turnover,bad pass,[],1628389,,,1610612748,2,9,2025-03-27T23:46:48Z,400000,False,,,0,,B. Adebayo bad pass TURNOVER (1 TO),"[1628389, 1629027]",22401062,1610612748,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Young,1629027.0,,,,,,,,,,,,508.0,0,212.0,212.0
45,PT08M21.00S,2025-03-27T23:46:56.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,2,12,2025-03-27T23:46:56Z,440000,False,,,0,,MIA Timeout,[],22401062,1610612748,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0,0,219.0,219.0
46,PT08M04.00S,2025-03-27T23:50:09.3Z,1,REGULAR,3pt,Jump Shot,[],203952,32.802233902759525,51.225490196078425,1610612748,2,12,2025-03-27T23:54:57Z,450000,False,-6.0,256.0,1,left,MISS A. Wiggins 25' 3PT,[203952],22401062,1610612748,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,,484.0,0,236.0,236.0
49,PT07M30.00S,2025-03-27T23:50:43.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,13.748357424441524,54.166666666666664,1610612748,4,15,2025-03-27T23:50:48Z,480000,False,-21.0,77.0,1,left,A. Wiggins 7' driving floating Jump Shot (2 PTS),[203952],22401062,1610612748,MIA,driving floating,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,7.95,Made,,,,,,,,2.0,,,,,,,,,,,450.0,0,270.0,270.0
54,PT07M09.00S,2025-03-27T23:51:38.1Z,1,REGULAR,freethrow,1 of 3,[],202692,,,1610612748,5,18,2025-03-27T23:51:38Z,530000,False,,,0,,A. Burks Free Throw 1 of 3 (1 PTS),[202692],22401062,1610612748,MIA,,,,Burks,A. Burks,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,,429.0,0,291.0,291.0
56,PT07M09.00S,2025-03-27T23:52:14.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,5,18,2025-03-27T23:52:14Z,550000,False,,,0,,TEAM offensive REBOUND,[],22401062,1610612748,MIA,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,429.0,0,291.0,291.0
55,PT07M09.00S,2025-03-27T23:52:14.9Z,1,REGULAR,freethrow,2 of 3,[],202692,,,1610612748,5,18,2025-03-27T23:52:14Z,540000,False,,,0,,MISS A. Burks Free Throw 2 of 3,[202692],22401062,1610612748,MIA,,,,Burks,A. Burks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,,429.0,0,291.0,291.0
57,PT07M09.00S,2025-03-27T23:52:27.8Z,1,REGULAR,freethrow,3 of 3,[],202692,,,1610612748,6,18,2025-03-27T23:52:27Z,560000,False,,,0,,A. Burks Free Throw 3 of 3 (2 PTS),[202692],22401062,1610612748,MIA,,,,Burks,A. Burks,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,,429.0,0,291.0,291.0
59,PT06M54.00S,2025-03-27T23:52:44.4Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,6,18,2025-03-27T23:52:48Z,580000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],22401062,1610612748,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,,414.0,0,306.0,306.0
60,PT06M43.00S,2025-03-27T23:52:55.0Z,1,REGULAR,3pt,Jump Shot,[],1629639,5.732588699080158,3.1862745098039214,1610612748,9,18,2025-03-27T23:53:20Z,590000,False,234.0,1.0,1,left,T. Herro 3PT  (3 PTS) (A. Burks 1 AST),"[1629639, 202692]",22401062,1610612748,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,23.41,Made,,,,,,,,3.0,,,,,,A. Burks,202692.0,1.0,,,403.0,0,317.0,317.0
62,PT06M33.00S,2025-03-27T23:53:06.3Z,1,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612737,9,18,2025-03-27T23:53:16Z,610000,False,,,0,,K. Ware shooting personal FOUL (1 PF) (Okongwu 2 FT),"[1642276, 1630168]",22401062,1610612748,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628171.0,1.0,0.0,Okongwu,1630168.0,,,,,,393.0,0,327.0,327.0
69,PT06M33.00S,2025-03-27T23:53:37.6Z,1,REGULAR,substitution,in,[],1629312,,,1610612737,9,19,2025-03-27T23:53:59Z,680000,False,,,0,,SUB in: H. Highsmith,[1629312],22401062,1610612748,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,393.0,0,327.0,327.0
68,PT06M33.00S,2025-03-27T23:53:37.6Z,1,REGULAR,substitution,in,[],1630558,,,1610612737,9,19,2025-03-27T23:53:59Z,670000,False,,,0,,SUB in: D. Mitchell,[1630558],22401062,1610612748,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,393.0,0,327.0,327.0
66,PT06M33.00S,2025-03-27T23:53:37.6Z,1,REGULAR,substitution,out,[],202692,,,1610612737,9,19,2025-03-27T23:53:59Z,650000,False,,,0,,SUB out: A. Burks,[202692],22401062,1610612748,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,,393.0,0,327.0,327.0
65,PT06M33.00S,2025-03-27T23:53:37.6Z,1,REGULAR,substitution,out,[],1628389,,,1610612737,9,19,2025-03-27T23:53:59Z,640000,False,,,0,,SUB out: B. Adebayo,[1628389],22401062,1610612748,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,,393.0,0,327.0,327.0
72,PT06M11.00S,2025-03-27T23:54:23.3Z,1,REGULAR,2pt,Jump Shot,[],1629639,23.866622864651774,54.166666666666664,1610612748,11,20,2025-03-27T23:54:30Z,710000,False,-21.0,172.0,1,left,T. Herro 17' pullup Jump Shot (5 PTS),[1629639],22401062,1610612748,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Center,17.31,Made,,,,,,,,5.0,,,,,,,,,,,371.0,0,349.0,349.0
75,PT05M49.00S,2025-03-27T23:54:45.0Z,1,REGULAR,3pt,Jump Shot,[],1629639,2.9730617608409986,4.411764705882353,1610612748,11,23,2025-03-27T23:54:50Z,740000,False,228.0,-25.0,1,left,MISS T. Herro 3PT,[1629639],22401062,1610612748,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,,349.0,0,371.0,371.0
76,PT05M45.00S,2025-03-27T23:54:48.7Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,11,23,2025-03-27T23:54:48Z,750000,False,,,0,,K. Ware REBOUND (Off:3 Def:1),[1642276],22401062,1610612748,MIA,,,,Ware,K. Ware,,,,,Right Corner 3,24+ Right,,,75.0,4.0,1.0,3.0,,,,,,,,,,,,,,,345.0,0,375.0,375.0
77,PT05M37.00S,2025-03-27T23:54:57.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203952,19.136005256241788,67.8921568627451,1610612748,11,23,2025-03-27T23:55:04Z,760000,False,-89.0,127.0,1,left,MISS A. Wiggins 15' step back Shot,[203952],22401062,1610612748,MIA,step back,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,15.57,Missed,,,,,,,,,,,,,,,,,,,337.0,0,383.0,383.0
80,PT05M25.00S,2025-03-27T23:55:08.9Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,11,23,2025-03-27T23:55:08Z,790000,False,,,0,,K. Ware REBOUND (Off:3 Def:2),[1642276],22401062,1610612748,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,79.0,5.0,2.0,3.0,,,,,,,,,,,,,,,325.0,0,395.0,395.0
81,PT05M15.00S,2025-03-27T23:55:18.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,10.85742444152431,58.333333333333336,1610612748,11,23,2025-03-27T23:55:26Z,800000,False,-42.0,50.0,1,left,MISS D. Mitchell 6' driving Layup,[1630558],22401062,1610612748,MIA,driving,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,6.48,Missed,,,,,,,,,,,,,,,,,,,315.0,0,405.0,405.0
84,PT05M02.00S,2025-03-27T23:55:32.5Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,11,23,2025-03-27T23:55:38Z,830000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],22401062,1610612748,MIA,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,,302.0,0,418.0,418.0
87,PT04M57.00S,2025-03-27T23:56:11.4Z,1,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,12,23,2025-03-27T23:56:11Z,860000,False,,,0,,T. Herro Free Throw 1 of 2 (6 PTS),[1629639],22401062,1610612748,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,,297.0,0,423.0,423.0
91,PT04M57.00S,2025-03-27T23:56:12.1Z,1,REGULAR,substitution,in,[],1641796,,,1610612748,12,23,2025-03-27T23:56:31Z,900000,False,,,0,,SUB in: P. Larsson,[1641796],22401062,1610612748,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,297.0,0,423.0,423.0
88,PT04M57.00S,2025-03-27T23:56:12.1Z,1,REGULAR,substitution,out,[],203952,,,1610612748,12,23,2025-03-27T23:56:31Z,870000,False,,,0,,SUB out: A. Wiggins,[203952],22401062,1610612748,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,,297.0,0,423.0,423.0
94,PT04M57.00S,2025-03-27T23:56:34.3Z,1,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,13,23,2025-03-27T23:56:34Z,930000,False,,,0,,T. Herro Free Throw 2 of 2 (7 PTS),[1629639],22401062,1610612748,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,,297.0,0,423.0,423.0
97,PT04M34.00S,2025-03-27T23:57:00.1Z,1,REGULAR,3pt,Jump Shot,[],1642276,31.225361366622867,33.33333333333333,1610612748,13,25,2025-03-28T00:02:36Z,960000,False,83.0,241.0,1,left,MISS K. Ware 25' 3PT,[1642276],22401062,1610612748,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,,,274.0,0,446.0,446.0
100,PT04M22.00S,2025-03-27T23:57:11.4Z,1,REGULAR,steal,,[],1629639,,,1610612748,13,25,2025-03-27T23:57:13Z,990000,False,,,0,,T. Herro STEAL (1 STL),[1629639],22401062,1610612748,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,,262.0,0,458.0,458.0
101,PT04M12.00S,2025-03-27T23:57:21.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642276,5.863994743758213,50.73529411764706,1610612748,15,25,2025-03-27T23:57:26Z,1000000,False,-4.0,3.0,1,left,K. Ware alley-oop DUNK (2 PTS) (P. Larsson 1 AST),"[1642276, 1641796]",22401062,1610612748,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,,,,2.0,,,,,,P. Larsson,1641796.0,1.0,,,252.0,0,468.0,468.0
104,PT04M02.00S,2025-03-27T23:57:31.8Z,1,REGULAR,steal,,[],1641796,,,1610612748,15,25,2025-03-27T23:57:33Z,1030000,False,,,0,,P. Larsson STEAL (1 STL),[1641796],22401062,1610612748,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,,242.0,0,478.0,478.0
105,PT03M53.00S,2025-03-27T23:57:41.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641796,5.601182654402102,40.68627450980392,1610612748,15,25,2025-03-27T23:57:47Z,1040000,False,47.0,0.0,1,left,MISS P. Larsson driving Layup,[1641796],22401062,1610612748,MIA,driving,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,,,233.0,0,487.0,487.0
108,PT03M39.00S,2025-03-27T23:57:53.9Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,15,25,2025-03-27T23:57:56Z,1070000,False,,,0,,K. Ware REBOUND (Off:3 Def:3),[1642276],22401062,1610612748,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,107.0,6.0,3.0,3.0,,,,,,,,,,,,,,,219.0,0,501.0,501.0
109,PT03M34.00S,2025-03-27T23:58:05.4Z,1,REGULAR,turnover,traveling,[],1629639,,,1610612748,15,25,2025-03-27T23:58:11Z,1080000,False,,,0,,T. Herro traveling TURNOVER (1 TO),[1629639],22401062,1610612748,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,,,,201245.0,,,,,,,,,,214.0,0,506.0,506.0
116,PT03M07.00S,2025-03-27T23:58:47.6Z,1,REGULAR,3pt,Jump Shot,[],1629312,15.850854139290407,4.411764705882353,1610612748,15,27,2025-03-27T23:58:57Z,1150000,False,228.0,96.0,1,left,MISS H. Highsmith 24' pullup 3PT,[1629312],22401062,1610612748,MIA,pullup,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,24.75,Missed,,,,,,,,,,,,,,,,,,,187.0,0,533.0,533.0
118,PT03M00.00S,2025-03-27T23:58:56.8Z,1,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612737,15,27,2025-03-27T23:59:08Z,1170000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (LeVert 2 FT),"[1630558, 1627747]",22401062,1610612748,MIA,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202027.0,1.0,0.0,LeVert,1627747.0,,,,,,180.0,0,540.0,540.0
122,PT03M00.00S,2025-03-27T23:59:29.9Z,1,REGULAR,substitution,out,[],1642276,,,1610612737,15,27,2025-03-27T23:59:34Z,1210000,False,,,0,,SUB out: K. Ware,[1642276],22401062,1610612748,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,0,540.0,540.0
123,PT03M00.00S,2025-03-27T23:59:29.9Z,1,REGULAR,substitution,in,[],1628389,,,1610612737,15,27,2025-03-27T23:59:34Z,1220000,False,,,0,,SUB in: B. Adebayo,[1628389],22401062,1610612748,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,0,540.0,540.0
125,PT02M47.00S,2025-03-28T00:00:00.2Z,1,REGULAR,3pt,Jump Shot,[],1641796,4.944152431011826,94.36274509803921,1610612748,18,28,2025-03-28T00:00:06Z,1240000,False,-222.0,-6.0,1,left,P. Larsson 3PT  (3 PTS) (T. Herro 1 AST),"[1641796, 1629639]",22401062,1610612748,MIA,,,,Larsson,P. Larsson,,,,,Left Corner 3,24+ Left,22.19,Made,,,,,,,,3.0,,,,,,T. Herro,1629639.0,1.0,,,167.0,0,553.0,553.0
127,PT02M17.00S,2025-03-28T00:00:30.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,14.931011826544022,51.470588235294116,1610612748,20,30,2025-03-28T00:07:17Z,1260000,False,-7.0,88.0,1,left,B. Adebayo 8' pullup Jump Shot (4 PTS),[1628389],22401062,1610612748,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.82,Made,,,,,,,,4.0,,,,,,,,,,,137.0,0,583.0,583.0
129,PT02M03.00S,2025-03-28T00:00:44.8Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,20,30,2025-03-28T00:00:47Z,1280000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],22401062,1610612748,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,128.0,2.0,2.0,0.0,,,,,,,,,,,,,,,123.0,0,597.0,597.0
130,PT01M57.00S,2025-03-28T00:00:50.0Z,1,REGULAR,turnover,bad pass,[],1629312,,,1610612748,20,30,2025-03-28T00:00:55Z,1290000,False,,,0,,H. Highsmith bad pass TURNOVER (1 TO),"[1629312, 1629611]",22401062,1610612748,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Mann,1629611.0,,,,,,,,,,,,117.0,0,603.0,603.0
132,PT01M54.00S,2025-03-28T00:00:55.2Z,1,REGULAR,foul,personal,[],1629312,,,1610612737,20,30,2025-03-28T00:01:27Z,1310000,False,,,0,,H. Highsmith personal FOUL (1 PF),"[1629312, 1629611]",22401062,1610612748,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1628171.0,1.0,0.0,Mann,1629611.0,,,,,,114.0,0,606.0,606.0
261,PT01M21.00S,2025-03-28T00:04:26.3Z,1,REGULAR,turnover,lost ball,[],1629639,,,1610612748,20,32,2025-03-28T00:29:52Z,1345000,False,,,0,,T. Herro lost ball TURNOVER (2 TO),"[1629639, 1627777]",22401062,1610612748,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Niang,1627777.0,,,,,,,,,,,,81.0,0,639.0,639.0
145,PT01M14.00S,2025-03-28T00:04:56.6Z,1,REGULAR,substitution,in,[],203952,,,1610612737,20,32,2025-03-28T00:05:00Z,1440000,False,,,0,,SUB in: A. Wiggins,[203952],22401062,1610612748,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,0,646.0,646.0
144,PT01M14.00S,2025-03-28T00:04:56.6Z,1,REGULAR,substitution,in,[],203937,,,1610612737,20,32,2025-03-28T00:05:00Z,1430000,False,,,0,,SUB in: K. Anderson,[203937],22401062,1610612748,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,0,646.0,646.0
143,PT01M14.00S,2025-03-28T00:04:56.6Z,1,REGULAR,substitution,out,[],1629639,,,1610612737,20,32,2025-03-28T00:05:00Z,1420000,False,,,0,,SUB out: T. Herro,[1629639],22401062,1610612748,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,0,646.0,646.0
142,PT01M14.00S,2025-03-28T00:04:56.6Z,1,REGULAR,substitution,out,[],1641796,,,1610612737,20,32,2025-03-28T00:05:00Z,1410000,False,,,0,,SUB out: P. Larsson,[1641796],22401062,1610612748,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,0,646.0,646.0
147,PT01M00.00S,2025-03-28T00:05:23.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,20,32,2025-03-28T00:05:24Z,1460000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],22401062,1610612748,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,146.0,3.0,3.0,0.0,,,,,,,,,,,,,,,60.0,0,660.0,660.0
148,PT00M50.90S,2025-03-28T00:05:37.3Z,1,REGULAR,turnover,out-of-bounds,[],203952,,,1610612748,20,32,2025-03-28T00:05:46Z,1470000,False,,,0,,A. Wiggins lost ball out-of-bounds TURNOVER (1 TO),[203952],22401062,1610612748,MIA,lost ball,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,202027.0,,,,,,,,,,50.9,0,669.1,669.1
150,PT00M29.40S,2025-03-28T00:06:05.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,20,32,2025-03-28T00:06:07Z,1490000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],22401062,1610612748,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,149.0,4.0,4.0,0.0,,,,,,,,,,,,,,,29.4,0,690.6,690.6
152,PT00M10.50S,2025-03-28T00:06:24.2Z,1,REGULAR,2pt,Layup,[],1630558,7.966491458607096,66.17647058823529,1610612748,22,32,2025-03-28T00:06:32Z,1500000,False,-81.0,22.0,1,left,D. Mitchell 8' driving finger roll Layup (2 PTS),[1630558],22401062,1610612748,MIA,driving finger roll,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,8.39,Made,,,,,,,,2.0,,,,,,,,,,,10.5,0,709.5,709.5
