Team,IsOffense,GameId,GameDate,Opponent,Period,StartTime,EndTime,start_seconds,end_seconds,players_on
ATL,True,22400103,2024-10-28,WAS,4,00:06,00:00,2874,2880,"OFF: Clint Capela, Trae Young, Garrison Mathews, Jalen Johnson, Dyson Daniels | DEF: Jordan Poole, Corey Kispert, Bilal Coulibaly, Alexandre Sarr, Kyshawn George"
ATL,True,22400103,2024-10-28,WAS,4,00:12,00:08,2868,2872,"OFF: Clint Capela, Trae Young, Garrison Mathews, Jalen Johnson, Dyson Daniels | DEF: Jordan Poole, Corey Kispert, Bilal Coulibaly, Alexandre Sarr, Kyshawn George"
ATL,True,22400103,2024-10-28,WAS,4,00:19,00:16,2861,2864,"OFF: Clint Capela, Trae Young, Garrison Mathews, Jalen Johnson, Dyson Daniels | DEF: Jordan Poole, Corey Kispert, Bilal Coulibaly, Alexandre Sarr, Kyshawn George"
ATL,True,22400103,2024-10-28,WAS,4,00:51,00:41,2829,2839,"OFF: Clint Capela, Trae Young, Garrison Mathews, Jalen Johnson, Dyson Daniels | DEF: Jordan Poole, Corey Kispert, Bilal Coulibaly, Alexandre Sarr, Kyshawn George"
ATL,True,22400103,2024-10-28,WAS,4,01:22,01:07,2798,2813,"OFF: Clint Capela, Trae Young, Jalen Johnson, Dyson Daniels, Zaccharie Risacher | DEF: Jordan Poole, Corey Kispert, Bilal Coulibaly, Alexandre Sarr, Kyshawn George"
ATL,True,22400103,2024-10-28,WAS,4,01:46,01:44,2774,2776,"OFF: Clint Capela, Trae Young, Jalen Johnson, Dyson Daniels, Zaccharie Risacher | DEF: Jordan Poole, Corey Kispert, Bilal Coulibaly, Alexandre Sarr, Kyshawn George"
ATL,True,22400103,2024-10-28,WAS,4,02:08,02:00,2752,2760,"OFF: Clint Capela, Trae Young, Jalen Johnson, Dyson Daniels, Zaccharie Risacher | DEF: Jordan Poole, Corey Kispert, Bilal Coulibaly, Alexandre Sarr, Kyshawn George"
ATL,True,22400103,2024-10-28,WAS,4,02:48,02:29,2712,2731,"OFF: Clint Capela, Trae Young, Garrison Mathews, Jalen Johnson, Dyson Daniels | DEF: Kyle Kuzma, Jordan Poole, Corey Kispert, Bilal Coulibaly, Alexandre Sarr"
ATL,True,22400103,2024-10-28,WAS,4,03:09,03:03,2691,2697,"OFF: Clint Capela, Trae Young, Garrison Mathews, Jalen Johnson, Dyson Daniels | DEF: Kyle Kuzma, Jordan Poole, Corey Kispert, Bilal Coulibaly, Alexandre Sarr"
ATL,True,22400103,2024-10-28,WAS,4,03:41,03:31,2659,2669,"OFF: Clint Capela, Trae Young, Garrison Mathews, Jalen Johnson, Dyson Daniels | DEF: Kyle Kuzma, Jordan Poole, Corey Kispert, Bilal Coulibaly, Alexandre Sarr"
