index,ENDTIME,EVENTS,FG2A,FG2M,FG3A,FG3M,GAMEDATE,GAMEID,NONSHOOTINGFOULSTHATRESULTEDINFTS,OFFENSIVEREBOUNDS,OPPONENT,PERIOD,SHOOTINGFOULSDRAWN,STARTSCOREDIFFERENTIAL,STARTTIME,STARTTYPE,TURNOVERS,DESCRIPTION,URL,HTM,VTM,team,TEAM_ID,Year,start_seconds,end_seconds,mid_seconds,players_on,opp_players_on,season,actionNumber,match_confidence,debug_potential_matches,debug_best_score,debug_time_proximity,debug_desc_similarity,debug_matched_description,debug_time_diff
342676.0,11:34,"Maxey STEAL (1 STL): Adebayo Bad Pass Turnover (P1.T1)
",0.0,0.0,0.0,0.0,2025-02-05,0022400721,0.0,0.0,PHI,1.0,0.0,0.0,11:44,Off Corner 3 Miss,1.0,Maxey STEAL (1 STL): Adebayo Bad Pass Turnover (P1.T1),,PHI,MIA,MIA,1610612748.0,2025.0,16.0,26.0,21.0,1628389|1629130|1629312|1629639|1642276,202331|1626162|1627824|1630178|1642348,2024-25,9.0,0.37209302325581395,0.0,0.0,0.0,0.0,,
342732.0,00:44,"MISS Herro 28' 3PT Running Pull-Up Jump Shot
Bona REBOUND (Off:1 Def:2)
",0.0,0.0,1.0,0.0,2025-02-05,0022400721,0.0,0.0,PHI,3.0,0.0,10.0,00:49,Off Arc 3 Miss,0.0,MISS Herro 28' 3PT Running Pull-Up Jump Shot,,PHI,MIA,MIA,1610612748.0,2025.0,2111.0,2116.0,2113.5,1626179|1629639|1631107|1631170|1642276,200768|201569|202704|1641737|1641741,2024-25,463.0,0.3582089552238806,0.0,0.0,0.0,0.0,,
342737.0,00:59,"MISS Highsmith 26' 3PT Jump Shot
Heat Rebound
Council IV L.B.FOUL (P1.T2) (C.Kirkland)
MISS Ware 1' Alley Oop Layup
Bona REBOUND (Off:1 Def:1)
",1.0,0.0,1.0,0.0,2025-02-05,0022400721,0.0,1.0,PHI,3.0,0.0,10.0,01:30,Off Dead Ball,0.0,Council IV L.B.FOUL (P1.T2) (C.Kirkland),,PHI,MIA,MIA,1610612748.0,2025.0,2070.0,2101.0,2085.5,1626179|1629312|1629639|1631107|1642276,200768|201569|202704|1641737|1641741,2024-25,470.0,0.2318840579710145,0.0,0.0,0.0,0.0,,
342736.0,00:59,"MISS Highsmith 26' 3PT Jump Shot
Heat Rebound
Council IV L.B.FOUL (P1.T2) (C.Kirkland)
MISS Ware 1' Alley Oop Layup
Bona REBOUND (Off:1 Def:1)
",1.0,0.0,1.0,0.0,2025-02-05,0022400721,0.0,1.0,PHI,3.0,0.0,10.0,01:30,Off Dead Ball,0.0,Heat Rebound,,PHI,MIA,MIA,1610612748.0,2025.0,2070.0,2101.0,2085.5,1626179|1629312|1629639|1631107|1642276,200768|201569|202704|1641737|1641741,2024-25,454.0,0.43902439024390244,0.0,0.0,0.0,0.0,,
342735.0,00:59,"MISS Highsmith 26' 3PT Jump Shot
Heat Rebound
Council IV L.B.FOUL (P1.T2) (C.Kirkland)
MISS Ware 1' Alley Oop Layup
Bona REBOUND (Off:1 Def:1)
",1.0,0.0,1.0,0.0,2025-02-05,0022400721,0.0,1.0,PHI,3.0,0.0,10.0,01:30,Off Dead Ball,0.0,MISS Highsmith 26' 3PT Jump Shot,,PHI,MIA,MIA,1610612748.0,2025.0,2070.0,2101.0,2085.5,1626179|1629312|1629639|1631107|1642276,200768|201569|202704|1641737|1641741,2024-25,453.0,0.7368421052631579,0.0,0.0,0.0,0.0,,
342738.0,00:59,"MISS Highsmith 26' 3PT Jump Shot
Heat Rebound
Council IV L.B.FOUL (P1.T2) (C.Kirkland)
MISS Ware 1' Alley Oop Layup
Bona REBOUND (Off:1 Def:1)
",1.0,0.0,1.0,0.0,2025-02-05,0022400721,0.0,1.0,PHI,3.0,0.0,10.0,01:30,Off Dead Ball,0.0,MISS Ware 1' Alley Oop Layup,,PHI,MIA,MIA,1610612748.0,2025.0,2070.0,2101.0,2085.5,1626179|1629312|1629639|1631107|1642276,200768|201569|202704|1641737|1641741,2024-25,459.0,0.2903225806451613,0.0,0.0,0.0,0.0,,
342740.0,01:34,"MISS Rozier 1' Driving Finger Roll Layup
Maxey REBOUND (Off:0 Def:3)
",1.0,0.0,0.0,0.0,2025-02-05,0022400721,0.0,0.0,PHI,3.0,0.0,10.0,01:49,Off At Rim Make,0.0,MISS Rozier 1' Driving Finger Roll Layup,,PHI,MIA,MIA,1610612748.0,2025.0,2051.0,2066.0,2058.5,1626179|1628389|1629312|1629639|1631107,201569|1626162|1630178|1641737|1642348,2024-25,440.0,0.4782608695652174,0.0,0.0,0.0,0.0,,
342739.0,01:34,"MISS Rozier 1' Driving Finger Roll Layup
Maxey REBOUND (Off:0 Def:3)
",1.0,0.0,0.0,0.0,2025-02-05,0022400721,0.0,0.0,PHI,3.0,0.0,10.0,01:49,Off At Rim Make,0.0,Maxey REBOUND (Off:0 Def:3),,PHI,MIA,MIA,1610612748.0,2025.0,2051.0,2066.0,2058.5,1626179|1628389|1629312|1629639|1631107,201569|1626162|1630178|1641737|1642348,2024-25,466.0,0.2727272727272727,0.0,0.0,0.0,0.0,,
342741.0,02:22,"Adebayo 1' Cutting Dunk Shot (12 PTS) (Herro 7 AST)
",1.0,1.0,0.0,0.0,2025-02-05,0022400721,0.0,0.0,PHI,3.0,0.0,10.0,02:39,Off At Rim Make,0.0,Adebayo 1' Cutting Dunk Shot (12 PTS) (Herro 7 AST),,PHI,MIA,MIA,1610612748.0,2025.0,2001.0,2018.0,2009.5,1626179|1628389|1629312|1629639|1631107,201569|1626162|1630178|1641737|1642348,2024-25,434.0,0.33766233766233766,0.0,0.0,0.0,0.0,,
342742.0,02:50,"Jović 5' Turnaround Jump Shot (20 PTS) (Rozier 1 AST)
",1.0,1.0,0.0,0.0,2025-02-05,0022400721,0.0,0.0,PHI,3.0,0.0,10.0,03:10,Off At Rim Make,0.0,Jović 5' Turnaround Jump Shot (20 PTS) (Rozier 1 AST),,PHI,MIA,MIA,1610612748.0,2025.0,1970.0,1990.0,1980.0,1626179|1628389|1629312|1629639|1631107,201569|1626162|1630178|1641737|1642348,2024-25,430.0,0.9174311926605505,0.0,0.0,0.0,0.0,,
